Original Image Path,Label,Original Subset,Subset,Image Path
marvel/train/doctor strange/pic_096.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_096.jpg
marvel/train/thanos/pic_400.jpg,thanos,train,valid,dataset/valid/thanos/pic_400.jpg
marvel/train/thanos/pic_126.jpg,thanos,train,valid,dataset/valid/thanos/pic_126.jpg
marvel/train/captain america/pic_139.jpg,captain america,train,valid,dataset/valid/captain america/pic_139.jpg
marvel/train/thanos/pic_007.jpg,thanos,train,valid,dataset/valid/thanos/pic_007.jpg
marvel/train/doctor strange/pic_086.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_086.jpg
marvel/train/spider-man/pic_095.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_095.jpg
marvel/train/black widow/pic_204.jpg,black widow,train,valid,dataset/valid/black widow/pic_204.jpg
marvel/train/captain america/pic_282.jpg,captain america,train,valid,dataset/valid/captain america/pic_282.jpg
marvel/train/black widow/pic_100.jpg,black widow,train,valid,dataset/valid/black widow/pic_100.jpg
marvel/train/doctor strange/pic_343.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_343.jpg
marvel/train/doctor strange/pic_197.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_197.jpg
marvel/train/spider-man/pic_163.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_163.jpg
marvel/train/ironman/pic_054.jpg,ironman,train,valid,dataset/valid/ironman/pic_054.jpg
marvel/train/captain america/pic_073.jpg,captain america,train,valid,dataset/valid/captain america/pic_073.jpg
marvel/train/black widow/pic_036.jpg,black widow,train,valid,dataset/valid/black widow/pic_036.jpg
marvel/train/doctor strange/pic_417.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_417.jpg
marvel/train/loki/pic_385.jpg,loki,train,valid,dataset/valid/loki/pic_385.jpg
marvel/train/loki/pic_260.jpg,loki,train,valid,dataset/valid/loki/pic_260.jpg
marvel/train/thanos/pic_110.jpg,thanos,train,valid,dataset/valid/thanos/pic_110.jpg
marvel/train/thanos/pic_020.jpg,thanos,train,valid,dataset/valid/thanos/pic_020.jpg
marvel/train/loki/pic_334.jpg,loki,train,valid,dataset/valid/loki/pic_334.jpg
marvel/train/spider-man/pic_276.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_276.jpg
marvel/train/thanos/pic_200.jpg,thanos,train,valid,dataset/valid/thanos/pic_200.jpg
marvel/train/spider-man/pic_357.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_357.jpg
marvel/train/black widow/pic_201.jpg,black widow,train,valid,dataset/valid/black widow/pic_201.jpg
marvel/train/loki/pic_358.jpg,loki,train,valid,dataset/valid/loki/pic_358.jpg
marvel/train/black widow/pic_217.jpg,black widow,train,valid,dataset/valid/black widow/pic_217.jpg
marvel/train/hulk/pic_134.jpg,hulk,train,valid,dataset/valid/hulk/pic_134.jpg
marvel/train/hulk/pic_019.jpg,hulk,train,valid,dataset/valid/hulk/pic_019.jpg
marvel/train/doctor strange/pic_210.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_210.jpg
marvel/train/hulk/pic_236.jpg,hulk,train,valid,dataset/valid/hulk/pic_236.jpg
marvel/train/hulk/pic_266.jpg,hulk,train,valid,dataset/valid/hulk/pic_266.jpg
marvel/train/black widow/pic_268.jpg,black widow,train,valid,dataset/valid/black widow/pic_268.jpg
marvel/train/doctor strange/pic_085.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_085.jpg
marvel/train/thanos/pic_278.jpg,thanos,train,valid,dataset/valid/thanos/pic_278.jpg
marvel/train/doctor strange/pic_135.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_135.jpg
marvel/train/hulk/pic_363.jpg,hulk,train,valid,dataset/valid/hulk/pic_363.jpg
marvel/train/thanos/pic_340.jpg,thanos,train,valid,dataset/valid/thanos/pic_340.jpg
marvel/train/ironman/pic_108.jpg,ironman,train,valid,dataset/valid/ironman/pic_108.jpg
marvel/train/captain america/pic_305.jpg,captain america,train,valid,dataset/valid/captain america/pic_305.jpg
marvel/train/doctor strange/pic_280.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_280.jpg
marvel/train/doctor strange/pic_390.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_390.jpg
marvel/train/thanos/pic_195.jpg,thanos,train,valid,dataset/valid/thanos/pic_195.jpg
marvel/train/spider-man/pic_060.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_060.jpg
marvel/train/doctor strange/pic_362.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_362.jpg
marvel/train/thanos/pic_057.jpg,thanos,train,valid,dataset/valid/thanos/pic_057.jpg
marvel/train/captain america/pic_237.jpg,captain america,train,valid,dataset/valid/captain america/pic_237.jpg
marvel/train/thanos/pic_060.jpg,thanos,train,valid,dataset/valid/thanos/pic_060.jpg
marvel/train/spider-man/pic_174.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_174.jpg
marvel/train/black widow/pic_186.jpg,black widow,train,valid,dataset/valid/black widow/pic_186.jpg
marvel/train/doctor strange/pic_101.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_101.jpg
marvel/train/ironman/pic_076.jpg,ironman,train,valid,dataset/valid/ironman/pic_076.jpg
marvel/train/spider-man/pic_146.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_146.jpg
marvel/train/hulk/pic_388.jpg,hulk,train,valid,dataset/valid/hulk/pic_388.jpg
marvel/train/doctor strange/pic_292.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_292.jpg
marvel/train/black widow/pic_377.jpg,black widow,train,valid,dataset/valid/black widow/pic_377.jpg
marvel/train/hulk/pic_005.jpg,hulk,train,valid,dataset/valid/hulk/pic_005.jpg
marvel/train/captain america/pic_042.jpg,captain america,train,valid,dataset/valid/captain america/pic_042.jpg
marvel/train/ironman/pic_127.jpg,ironman,train,valid,dataset/valid/ironman/pic_127.jpg
marvel/train/thanos/pic_193.jpg,thanos,train,valid,dataset/valid/thanos/pic_193.jpg
marvel/train/captain america/pic_280.jpg,captain america,train,valid,dataset/valid/captain america/pic_280.jpg
marvel/train/spider-man/pic_045.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_045.jpg
marvel/train/thanos/pic_131.jpg,thanos,train,valid,dataset/valid/thanos/pic_131.jpg
marvel/train/spider-man/pic_354.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_354.jpg
marvel/train/black widow/pic_236.jpg,black widow,train,valid,dataset/valid/black widow/pic_236.jpg
marvel/train/captain america/pic_078.jpg,captain america,train,valid,dataset/valid/captain america/pic_078.jpg
marvel/train/ironman/pic_157.jpg,ironman,train,valid,dataset/valid/ironman/pic_157.jpg
marvel/train/black widow/pic_114.jpg,black widow,train,valid,dataset/valid/black widow/pic_114.jpg
marvel/train/doctor strange/pic_099.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_099.jpg
marvel/train/doctor strange/pic_309.jpg,doctor strange,train,valid,dataset/valid/doctor strange/pic_309.jpg
marvel/train/thanos/pic_320.jpg,thanos,train,valid,dataset/valid/thanos/pic_320.jpg
marvel/train/spider-man/pic_302.jpg,spider-man,train,valid,dataset/valid/spider-man/pic_302.jpg
marvel/valid/captain america/pic_244.jpg,captain america,valid,test,dataset/test/captain america/pic_244.jpg
marvel/valid/captain america/pic_353.jpg,captain america,valid,test,dataset/test/captain america/pic_353.jpg
marvel/valid/captain america/pic_330.jpg,captain america,valid,test,dataset/test/captain america/pic_330.jpg
marvel/valid/captain america/pic_149.jpg,captain america,valid,test,dataset/test/captain america/pic_149.jpg
marvel/valid/captain america/pic_369.jpg,captain america,valid,test,dataset/test/captain america/pic_369.jpg
marvel/valid/captain america/pic_212.jpg,captain america,valid,test,dataset/test/captain america/pic_212.jpg
marvel/valid/captain america/pic_304.jpg,captain america,valid,test,dataset/test/captain america/pic_304.jpg
marvel/valid/captain america/pic_379.jpg,captain america,valid,test,dataset/test/captain america/pic_379.jpg
marvel/valid/captain america/pic_135.jpg,captain america,valid,test,dataset/test/captain america/pic_135.jpg
marvel/valid/captain america/pic_055.jpg,captain america,valid,test,dataset/test/captain america/pic_055.jpg
marvel/valid/captain america/pic_098.jpg,captain america,valid,test,dataset/test/captain america/pic_098.jpg
marvel/valid/captain america/pic_060.jpg,captain america,valid,test,dataset/test/captain america/pic_060.jpg
marvel/valid/captain america/pic_232.jpg,captain america,valid,test,dataset/test/captain america/pic_232.jpg
marvel/valid/captain america/pic_238.jpg,captain america,valid,test,dataset/test/captain america/pic_238.jpg
marvel/valid/captain america/pic_015.jpg,captain america,valid,test,dataset/test/captain america/pic_015.jpg
marvel/valid/captain america/pic_163.jpg,captain america,valid,test,dataset/test/captain america/pic_163.jpg
marvel/valid/captain america/pic_136.jpg,captain america,valid,test,dataset/test/captain america/pic_136.jpg
marvel/valid/captain america/pic_307.jpg,captain america,valid,test,dataset/test/captain america/pic_307.jpg
marvel/valid/captain america/pic_068.jpg,captain america,valid,test,dataset/test/captain america/pic_068.jpg
marvel/valid/captain america/pic_397.jpg,captain america,valid,test,dataset/test/captain america/pic_397.jpg
marvel/valid/captain america/pic_102.jpg,captain america,valid,test,dataset/test/captain america/pic_102.jpg
marvel/valid/captain america/pic_315.jpg,captain america,valid,test,dataset/test/captain america/pic_315.jpg
marvel/valid/captain america/pic_009.jpg,captain america,valid,test,dataset/test/captain america/pic_009.jpg
marvel/valid/captain america/pic_265.jpg,captain america,valid,test,dataset/test/captain america/pic_265.jpg
marvel/valid/captain america/pic_386.jpg,captain america,valid,test,dataset/test/captain america/pic_386.jpg
marvel/valid/captain america/pic_323.jpg,captain america,valid,test,dataset/test/captain america/pic_323.jpg
marvel/valid/captain america/pic_352.jpg,captain america,valid,test,dataset/test/captain america/pic_352.jpg
marvel/valid/captain america/pic_047.jpg,captain america,valid,test,dataset/test/captain america/pic_047.jpg
marvel/valid/captain america/pic_343.jpg,captain america,valid,test,dataset/test/captain america/pic_343.jpg
marvel/valid/captain america/pic_092.jpg,captain america,valid,test,dataset/test/captain america/pic_092.jpg
marvel/valid/captain america/pic_262.jpg,captain america,valid,test,dataset/test/captain america/pic_262.jpg
marvel/valid/captain america/pic_043.jpg,captain america,valid,test,dataset/test/captain america/pic_043.jpg
marvel/valid/captain america/pic_008.jpg,captain america,valid,test,dataset/test/captain america/pic_008.jpg
marvel/valid/captain america/pic_275.jpg,captain america,valid,test,dataset/test/captain america/pic_275.jpg
marvel/valid/captain america/pic_300.jpg,captain america,valid,test,dataset/test/captain america/pic_300.jpg
marvel/valid/captain america/pic_334.jpg,captain america,valid,test,dataset/test/captain america/pic_334.jpg
marvel/valid/captain america/pic_359.jpg,captain america,valid,test,dataset/test/captain america/pic_359.jpg
marvel/valid/captain america/pic_348.jpg,captain america,valid,test,dataset/test/captain america/pic_348.jpg
marvel/valid/captain america/pic_284.jpg,captain america,valid,test,dataset/test/captain america/pic_284.jpg
marvel/valid/captain america/pic_339.jpg,captain america,valid,test,dataset/test/captain america/pic_339.jpg
marvel/valid/captain america/pic_378.jpg,captain america,valid,test,dataset/test/captain america/pic_378.jpg
marvel/valid/captain america/pic_236.jpg,captain america,valid,test,dataset/test/captain america/pic_236.jpg
marvel/valid/captain america/pic_239.jpg,captain america,valid,test,dataset/test/captain america/pic_239.jpg
marvel/valid/captain america/pic_186.jpg,captain america,valid,test,dataset/test/captain america/pic_186.jpg
marvel/valid/captain america/pic_350.jpg,captain america,valid,test,dataset/test/captain america/pic_350.jpg
marvel/valid/captain america/pic_368.jpg,captain america,valid,test,dataset/test/captain america/pic_368.jpg
marvel/valid/captain america/pic_361.jpg,captain america,valid,test,dataset/test/captain america/pic_361.jpg
marvel/valid/captain america/pic_223.jpg,captain america,valid,test,dataset/test/captain america/pic_223.jpg
marvel/valid/captain america/pic_332.jpg,captain america,valid,test,dataset/test/captain america/pic_332.jpg
marvel/valid/captain america/pic_338.jpg,captain america,valid,test,dataset/test/captain america/pic_338.jpg
marvel/valid/captain america/pic_126.jpg,captain america,valid,test,dataset/test/captain america/pic_126.jpg
marvel/valid/captain america/pic_034.jpg,captain america,valid,test,dataset/test/captain america/pic_034.jpg
marvel/valid/captain america/pic_310.jpg,captain america,valid,test,dataset/test/captain america/pic_310.jpg
marvel/valid/captain america/pic_201.jpg,captain america,valid,test,dataset/test/captain america/pic_201.jpg
marvel/valid/captain america/pic_100.jpg,captain america,valid,test,dataset/test/captain america/pic_100.jpg
marvel/valid/captain america/pic_164.jpg,captain america,valid,test,dataset/test/captain america/pic_164.jpg
marvel/valid/captain america/pic_089.jpg,captain america,valid,test,dataset/test/captain america/pic_089.jpg
marvel/valid/spider-man/pic_244.jpg,spider-man,valid,test,dataset/test/spider-man/pic_244.jpg
marvel/valid/spider-man/pic_167.jpg,spider-man,valid,test,dataset/test/spider-man/pic_167.jpg
marvel/valid/spider-man/pic_001.jpg,spider-man,valid,test,dataset/test/spider-man/pic_001.jpg
marvel/valid/spider-man/pic_353.jpg,spider-man,valid,test,dataset/test/spider-man/pic_353.jpg
marvel/valid/spider-man/pic_294.jpg,spider-man,valid,test,dataset/test/spider-man/pic_294.jpg
marvel/valid/spider-man/pic_172.jpg,spider-man,valid,test,dataset/test/spider-man/pic_172.jpg
marvel/valid/spider-man/pic_222.jpg,spider-man,valid,test,dataset/test/spider-man/pic_222.jpg
marvel/valid/spider-man/pic_031.jpg,spider-man,valid,test,dataset/test/spider-man/pic_031.jpg
marvel/valid/spider-man/pic_304.jpg,spider-man,valid,test,dataset/test/spider-man/pic_304.jpg
marvel/valid/spider-man/pic_379.jpg,spider-man,valid,test,dataset/test/spider-man/pic_379.jpg
marvel/valid/spider-man/pic_130.jpg,spider-man,valid,test,dataset/test/spider-man/pic_130.jpg
marvel/valid/spider-man/pic_088.jpg,spider-man,valid,test,dataset/test/spider-man/pic_088.jpg
marvel/valid/spider-man/pic_321.jpg,spider-man,valid,test,dataset/test/spider-man/pic_321.jpg
marvel/valid/spider-man/pic_384.jpg,spider-man,valid,test,dataset/test/spider-man/pic_384.jpg
marvel/valid/spider-man/pic_104.jpg,spider-man,valid,test,dataset/test/spider-man/pic_104.jpg
marvel/valid/spider-man/pic_184.jpg,spider-man,valid,test,dataset/test/spider-man/pic_184.jpg
marvel/valid/spider-man/pic_152.jpg,spider-man,valid,test,dataset/test/spider-man/pic_152.jpg
marvel/valid/spider-man/pic_098.jpg,spider-man,valid,test,dataset/test/spider-man/pic_098.jpg
marvel/valid/spider-man/pic_103.jpg,spider-man,valid,test,dataset/test/spider-man/pic_103.jpg
marvel/valid/spider-man/pic_062.jpg,spider-man,valid,test,dataset/test/spider-man/pic_062.jpg
marvel/valid/spider-man/pic_007.jpg,spider-man,valid,test,dataset/test/spider-man/pic_007.jpg
marvel/valid/spider-man/pic_124.jpg,spider-man,valid,test,dataset/test/spider-man/pic_124.jpg
marvel/valid/spider-man/pic_196.jpg,spider-man,valid,test,dataset/test/spider-man/pic_196.jpg
marvel/valid/spider-man/pic_030.jpg,spider-man,valid,test,dataset/test/spider-man/pic_030.jpg
marvel/valid/spider-man/pic_004.jpg,spider-man,valid,test,dataset/test/spider-man/pic_004.jpg
marvel/valid/spider-man/pic_307.jpg,spider-man,valid,test,dataset/test/spider-man/pic_307.jpg
marvel/valid/spider-man/pic_068.jpg,spider-man,valid,test,dataset/test/spider-man/pic_068.jpg
marvel/valid/spider-man/pic_072.jpg,spider-man,valid,test,dataset/test/spider-man/pic_072.jpg
marvel/valid/spider-man/pic_009.jpg,spider-man,valid,test,dataset/test/spider-man/pic_009.jpg
marvel/valid/spider-man/pic_210.jpg,spider-man,valid,test,dataset/test/spider-man/pic_210.jpg
marvel/valid/spider-man/pic_364.jpg,spider-man,valid,test,dataset/test/spider-man/pic_364.jpg
marvel/valid/spider-man/pic_144.jpg,spider-man,valid,test,dataset/test/spider-man/pic_144.jpg
marvel/valid/spider-man/pic_091.jpg,spider-man,valid,test,dataset/test/spider-man/pic_091.jpg
marvel/valid/spider-man/pic_027.jpg,spider-man,valid,test,dataset/test/spider-man/pic_027.jpg
marvel/valid/spider-man/pic_287.jpg,spider-man,valid,test,dataset/test/spider-man/pic_287.jpg
marvel/valid/spider-man/pic_341.jpg,spider-man,valid,test,dataset/test/spider-man/pic_341.jpg
marvel/valid/spider-man/pic_120.jpg,spider-man,valid,test,dataset/test/spider-man/pic_120.jpg
marvel/valid/spider-man/pic_087.jpg,spider-man,valid,test,dataset/test/spider-man/pic_087.jpg
marvel/valid/spider-man/pic_284.jpg,spider-man,valid,test,dataset/test/spider-man/pic_284.jpg
marvel/valid/spider-man/pic_339.jpg,spider-man,valid,test,dataset/test/spider-man/pic_339.jpg
marvel/valid/spider-man/pic_022.jpg,spider-man,valid,test,dataset/test/spider-man/pic_022.jpg
marvel/valid/spider-man/pic_151.jpg,spider-man,valid,test,dataset/test/spider-man/pic_151.jpg
marvel/valid/spider-man/pic_131.jpg,spider-man,valid,test,dataset/test/spider-man/pic_131.jpg
marvel/valid/spider-man/pic_344.jpg,spider-man,valid,test,dataset/test/spider-man/pic_344.jpg
marvel/valid/spider-man/pic_292.jpg,spider-man,valid,test,dataset/test/spider-man/pic_292.jpg
marvel/valid/spider-man/pic_223.jpg,spider-man,valid,test,dataset/test/spider-man/pic_223.jpg
marvel/valid/spider-man/pic_156.jpg,spider-man,valid,test,dataset/test/spider-man/pic_156.jpg
marvel/valid/spider-man/pic_050.jpg,spider-man,valid,test,dataset/test/spider-man/pic_050.jpg
marvel/valid/spider-man/pic_153.jpg,spider-man,valid,test,dataset/test/spider-man/pic_153.jpg
marvel/valid/spider-man/pic_331.jpg,spider-man,valid,test,dataset/test/spider-man/pic_331.jpg
marvel/valid/spider-man/pic_286.jpg,spider-man,valid,test,dataset/test/spider-man/pic_286.jpg
marvel/valid/spider-man/pic_335.jpg,spider-man,valid,test,dataset/test/spider-man/pic_335.jpg
marvel/valid/spider-man/pic_252.jpg,spider-man,valid,test,dataset/test/spider-man/pic_252.jpg
marvel/valid/spider-man/pic_039.jpg,spider-man,valid,test,dataset/test/spider-man/pic_039.jpg
marvel/valid/spider-man/pic_237.jpg,spider-man,valid,test,dataset/test/spider-man/pic_237.jpg
marvel/valid/spider-man/pic_127.jpg,spider-man,valid,test,dataset/test/spider-man/pic_127.jpg
marvel/valid/spider-man/pic_123.jpg,spider-man,valid,test,dataset/test/spider-man/pic_123.jpg
marvel/valid/thanos/pic_168.jpg,thanos,valid,test,dataset/test/thanos/pic_168.jpg
marvel/valid/thanos/pic_330.jpg,thanos,valid,test,dataset/test/thanos/pic_330.jpg
marvel/valid/thanos/pic_345.jpg,thanos,valid,test,dataset/test/thanos/pic_345.jpg
marvel/valid/thanos/pic_194.jpg,thanos,valid,test,dataset/test/thanos/pic_194.jpg
marvel/valid/thanos/pic_219.jpg,thanos,valid,test,dataset/test/thanos/pic_219.jpg
marvel/valid/thanos/pic_256.jpg,thanos,valid,test,dataset/test/thanos/pic_256.jpg
marvel/valid/thanos/pic_214.jpg,thanos,valid,test,dataset/test/thanos/pic_214.jpg
marvel/valid/thanos/pic_246.jpg,thanos,valid,test,dataset/test/thanos/pic_246.jpg
marvel/valid/thanos/pic_198.jpg,thanos,valid,test,dataset/test/thanos/pic_198.jpg
marvel/valid/thanos/pic_325.jpg,thanos,valid,test,dataset/test/thanos/pic_325.jpg
marvel/valid/thanos/pic_098.jpg,thanos,valid,test,dataset/test/thanos/pic_098.jpg
marvel/valid/thanos/pic_026.jpg,thanos,valid,test,dataset/test/thanos/pic_026.jpg
marvel/valid/thanos/pic_238.jpg,thanos,valid,test,dataset/test/thanos/pic_238.jpg
marvel/valid/thanos/pic_196.jpg,thanos,valid,test,dataset/test/thanos/pic_196.jpg
marvel/valid/thanos/pic_145.jpg,thanos,valid,test,dataset/test/thanos/pic_145.jpg
marvel/valid/thanos/pic_141.jpg,thanos,valid,test,dataset/test/thanos/pic_141.jpg
marvel/valid/thanos/pic_159.jpg,thanos,valid,test,dataset/test/thanos/pic_159.jpg
marvel/valid/thanos/pic_009.jpg,thanos,valid,test,dataset/test/thanos/pic_009.jpg
marvel/valid/thanos/pic_377.jpg,thanos,valid,test,dataset/test/thanos/pic_377.jpg
marvel/valid/thanos/pic_311.jpg,thanos,valid,test,dataset/test/thanos/pic_311.jpg
marvel/valid/thanos/pic_398.jpg,thanos,valid,test,dataset/test/thanos/pic_398.jpg
marvel/valid/thanos/pic_317.jpg,thanos,valid,test,dataset/test/thanos/pic_317.jpg
marvel/valid/thanos/pic_303.jpg,thanos,valid,test,dataset/test/thanos/pic_303.jpg
marvel/valid/thanos/pic_300.jpg,thanos,valid,test,dataset/test/thanos/pic_300.jpg
marvel/valid/thanos/pic_380.jpg,thanos,valid,test,dataset/test/thanos/pic_380.jpg
marvel/valid/thanos/pic_137.jpg,thanos,valid,test,dataset/test/thanos/pic_137.jpg
marvel/valid/thanos/pic_235.jpg,thanos,valid,test,dataset/test/thanos/pic_235.jpg
marvel/valid/thanos/pic_087.jpg,thanos,valid,test,dataset/test/thanos/pic_087.jpg
marvel/valid/thanos/pic_284.jpg,thanos,valid,test,dataset/test/thanos/pic_284.jpg
marvel/valid/thanos/pic_226.jpg,thanos,valid,test,dataset/test/thanos/pic_226.jpg
marvel/valid/thanos/pic_236.jpg,thanos,valid,test,dataset/test/thanos/pic_236.jpg
marvel/valid/thanos/pic_151.jpg,thanos,valid,test,dataset/test/thanos/pic_151.jpg
marvel/valid/thanos/pic_239.jpg,thanos,valid,test,dataset/test/thanos/pic_239.jpg
marvel/valid/thanos/pic_038.jpg,thanos,valid,test,dataset/test/thanos/pic_038.jpg
marvel/valid/thanos/pic_383.jpg,thanos,valid,test,dataset/test/thanos/pic_383.jpg
marvel/valid/thanos/pic_292.jpg,thanos,valid,test,dataset/test/thanos/pic_292.jpg
marvel/valid/thanos/pic_350.jpg,thanos,valid,test,dataset/test/thanos/pic_350.jpg
marvel/valid/thanos/pic_242.jpg,thanos,valid,test,dataset/test/thanos/pic_242.jpg
marvel/valid/thanos/pic_185.jpg,thanos,valid,test,dataset/test/thanos/pic_185.jpg
marvel/valid/thanos/pic_332.jpg,thanos,valid,test,dataset/test/thanos/pic_332.jpg
marvel/valid/thanos/pic_271.jpg,thanos,valid,test,dataset/test/thanos/pic_271.jpg
marvel/valid/thanos/pic_129.jpg,thanos,valid,test,dataset/test/thanos/pic_129.jpg
marvel/valid/thanos/pic_150.jpg,thanos,valid,test,dataset/test/thanos/pic_150.jpg
marvel/valid/thanos/pic_112.jpg,thanos,valid,test,dataset/test/thanos/pic_112.jpg
marvel/valid/thanos/pic_298.jpg,thanos,valid,test,dataset/test/thanos/pic_298.jpg
marvel/valid/thanos/pic_257.jpg,thanos,valid,test,dataset/test/thanos/pic_257.jpg
marvel/valid/thanos/pic_252.jpg,thanos,valid,test,dataset/test/thanos/pic_252.jpg
marvel/valid/thanos/pic_094.jpg,thanos,valid,test,dataset/test/thanos/pic_094.jpg
marvel/valid/thanos/pic_201.jpg,thanos,valid,test,dataset/test/thanos/pic_201.jpg
marvel/valid/thanos/pic_337.jpg,thanos,valid,test,dataset/test/thanos/pic_337.jpg
marvel/valid/thanos/pic_396.jpg,thanos,valid,test,dataset/test/thanos/pic_396.jpg
marvel/valid/thanos/pic_349.jpg,thanos,valid,test,dataset/test/thanos/pic_349.jpg
marvel/valid/thanos/pic_305.jpg,thanos,valid,test,dataset/test/thanos/pic_305.jpg
marvel/valid/thanos/pic_025.jpg,thanos,valid,test,dataset/test/thanos/pic_025.jpg
marvel/valid/thanos/pic_125.jpg,thanos,valid,test,dataset/test/thanos/pic_125.jpg
marvel/valid/hulk/pic_244.jpg,hulk,valid,test,dataset/test/hulk/pic_244.jpg
marvel/valid/hulk/pic_197.jpg,hulk,valid,test,dataset/test/hulk/pic_197.jpg
marvel/valid/hulk/pic_190.jpg,hulk,valid,test,dataset/test/hulk/pic_190.jpg
marvel/valid/hulk/pic_104.jpg,hulk,valid,test,dataset/test/hulk/pic_104.jpg
marvel/valid/hulk/pic_187.jpg,hulk,valid,test,dataset/test/hulk/pic_187.jpg
marvel/valid/hulk/pic_198.jpg,hulk,valid,test,dataset/test/hulk/pic_198.jpg
marvel/valid/hulk/pic_221.jpg,hulk,valid,test,dataset/test/hulk/pic_221.jpg
marvel/valid/hulk/pic_016.jpg,hulk,valid,test,dataset/test/hulk/pic_016.jpg
marvel/valid/hulk/pic_032.jpg,hulk,valid,test,dataset/test/hulk/pic_032.jpg
marvel/valid/hulk/pic_320.jpg,hulk,valid,test,dataset/test/hulk/pic_320.jpg
marvel/valid/hulk/pic_152.jpg,hulk,valid,test,dataset/test/hulk/pic_152.jpg
marvel/valid/hulk/pic_060.jpg,hulk,valid,test,dataset/test/hulk/pic_060.jpg
marvel/valid/hulk/pic_182.jpg,hulk,valid,test,dataset/test/hulk/pic_182.jpg
marvel/valid/hulk/pic_382.jpg,hulk,valid,test,dataset/test/hulk/pic_382.jpg
marvel/valid/hulk/pic_103.jpg,hulk,valid,test,dataset/test/hulk/pic_103.jpg
marvel/valid/hulk/pic_015.jpg,hulk,valid,test,dataset/test/hulk/pic_015.jpg
marvel/valid/hulk/pic_108.jpg,hulk,valid,test,dataset/test/hulk/pic_108.jpg
marvel/valid/hulk/pic_124.jpg,hulk,valid,test,dataset/test/hulk/pic_124.jpg
marvel/valid/hulk/pic_367.jpg,hulk,valid,test,dataset/test/hulk/pic_367.jpg
marvel/valid/hulk/pic_279.jpg,hulk,valid,test,dataset/test/hulk/pic_279.jpg
marvel/valid/hulk/pic_068.jpg,hulk,valid,test,dataset/test/hulk/pic_068.jpg
marvel/valid/hulk/pic_397.jpg,hulk,valid,test,dataset/test/hulk/pic_397.jpg
marvel/valid/hulk/pic_203.jpg,hulk,valid,test,dataset/test/hulk/pic_203.jpg
marvel/valid/hulk/pic_166.jpg,hulk,valid,test,dataset/test/hulk/pic_166.jpg
marvel/valid/hulk/pic_289.jpg,hulk,valid,test,dataset/test/hulk/pic_289.jpg
marvel/valid/hulk/pic_381.jpg,hulk,valid,test,dataset/test/hulk/pic_381.jpg
marvel/valid/hulk/pic_265.jpg,hulk,valid,test,dataset/test/hulk/pic_265.jpg
marvel/valid/hulk/pic_352.jpg,hulk,valid,test,dataset/test/hulk/pic_352.jpg
marvel/valid/hulk/pic_241.jpg,hulk,valid,test,dataset/test/hulk/pic_241.jpg
marvel/valid/hulk/pic_277.jpg,hulk,valid,test,dataset/test/hulk/pic_277.jpg
marvel/valid/hulk/pic_113.jpg,hulk,valid,test,dataset/test/hulk/pic_113.jpg
marvel/valid/hulk/pic_075.jpg,hulk,valid,test,dataset/test/hulk/pic_075.jpg
marvel/valid/hulk/pic_287.jpg,hulk,valid,test,dataset/test/hulk/pic_287.jpg
marvel/valid/hulk/pic_341.jpg,hulk,valid,test,dataset/test/hulk/pic_341.jpg
marvel/valid/hulk/pic_250.jpg,hulk,valid,test,dataset/test/hulk/pic_250.jpg
marvel/valid/hulk/pic_261.jpg,hulk,valid,test,dataset/test/hulk/pic_261.jpg
marvel/valid/hulk/pic_284.jpg,hulk,valid,test,dataset/test/hulk/pic_284.jpg
marvel/valid/hulk/pic_373.jpg,hulk,valid,test,dataset/test/hulk/pic_373.jpg
marvel/valid/hulk/pic_067.jpg,hulk,valid,test,dataset/test/hulk/pic_067.jpg
marvel/valid/hulk/pic_186.jpg,hulk,valid,test,dataset/test/hulk/pic_186.jpg
marvel/valid/hulk/pic_318.jpg,hulk,valid,test,dataset/test/hulk/pic_318.jpg
marvel/valid/hulk/pic_038.jpg,hulk,valid,test,dataset/test/hulk/pic_038.jpg
marvel/valid/hulk/pic_119.jpg,hulk,valid,test,dataset/test/hulk/pic_119.jpg
